07/11/2023|11:53|13:51|Outdoor Picnic  |Computer Lab C Annex  
08/28/2023|09:02|09:34|Chemistry Lab  |Campus Picnic Area Downtown  
04/14/2023|13:16|13:10|Campus Tour  |Computer Lab C North D
04/03/2023|16:17|18:13|Club Meeting  |Campus Sports Court Downtown B
02/22/2023|07:27|08:11|History Lecture  |Lecture Hall C North  
01/02/2023|10:03|13:17|Career Counseling G|Classroom A North  
02/11/2023|13:28|14:53|Movie Night  |Lecture Hall D North L
07/08/2023|09:09|10:52|Art Workshop  |Science Lab C South  
09/08/2023|18:29|19:18|Art Exhibition  |Library Downtown 3
03/03/2023|20:22|21:23|Basketball Practice  |Career Services Office Downtown  
07/10/2023|20:53|23:33|History Class  |Student Lounge Downtown  
05/03/2023|20:27|22:26|Theater Rehearsal  |Science Lab C East H
04/13/2023|18:27|21:30|Career Fair  |Art Studio East 2
04/21/2023|17:59|20:36|Outdoor Picnic  |Library South  
03/28/2023|18:35|19:31|Physics Lab  |Campus Cafeteria North  
06/06/2023|14:24|14:32|English Literature Seminar  |Art Gallery Downtown  
08/06/2023|18:25|20:56|Networking Event  |Student Center South  
08/18/2023|18:13|21:57|Lunch Break J|Library Annex  
05/21/2023|07:44|08:32|Physics Lecture  |Art Studio West  
07/14/2023|16:41|18:56|Art Exhibition  |Music Room Annex  
02/21/2023|17:00|18:59|Art Workshop C|Campus Coffee Shop North  
03/06/2023|06:03|08:31|Biology Lecture  |Campus Coffee Shop East  
02/04/2023|06:53|06:03|Physics Lab  |Campus Picnic Area East  
07/07/2023|18:54|21:41|Basketball Practice  |Theater Hall West  
01/10/2023|18:30|21:31|Art Exhibition  |Student Center Downtown  
04/02/2023|14:44|14:53|Lunch with Friends  |Library East  
01/09/2023|20:15|23:34|Study Session  |Music Room West  
07/04/2023|08:21|10:27|Outdoor Picnic  |Science Lab B South K
05/04/2023|19:01|19:46|Study Group B|Campus Cafeteria South  
01/09/2023|10:33|10:32|Campus Club Event  |Lecture Hall A East  
01/27/2023|08:38|11:52|Literature Class  |Student Center Annex 4
01/05/2023|08:03|10:01|Physics Lab  |Science Building South  
08/19/2023|19:54|19:32|Lunch with Friends  |Science Lab C West  
04/28/2023|13:59|16:27|Student Council Meeting  |Campus Fitness Center West  
06/28/2023|10:01|12:55|Literature Class  |Campus Picnic Area Annex  
07/30/2023|17:41|17:52|Theater Rehearsal  |Music Room West 2
06/05/2023|06:06|08:23|Biology Lecture  |Campus Fitness Center Annex  
03/04/2023|20:06|23:44|Guitar Practice  |Campus Fitness Center West 2
08/11/2023|19:35|21:55|Soccer Practice  |Campus Sports Court East  
09/09/2023|18:32|20:11|Study Session 2|Career Services Office North  
02/27/2023|11:32|11:33|Career Counseling  |Computer Lab C West  
04/06/2023|10:18|11:24|Study Group  |Lecture Hall C West  
08/25/2023|20:07|23:27|Club Meeting  |Lecture Hall D Annex  
04/26/2023|10:52|12:11|Coding Workshop  |Starting at Main Entrance Downtown B
01/13/2023|08:11|08:53|Soccer Practice  |Library Study Room Downtown  
04/06/2023|16:39|17:45|Career Fair  |Rooftop Lounge Annex  
01/06/2023|07:59|09:09|Soccer Practice L|Campus Sports Field North  
05/31/2023|08:19|09:53|Physics Lab  |Art Gallery Annex  
06/01/2023|08:13|08:58|Study Group  |Classroom C West  
02/03/2023|07:14|09:14|Guitar Practice  |Computer Lab C North  
03/27/2023|15:27|18:24|Dinner with Friends  |Rooftop Lounge Downtown  
06/07/2023|10:38|11:17|Art Workshop  |Art Studio Downtown  
08/06/2023|10:53|12:50|Art Exhibition 8|Student Lounge Annex  
04/11/2023|09:30|12:27|Campus Club Event  |Library Study Room East  
03/31/2023|08:24|09:51|Physics Lecture  |Computer Lab B North  
09/01/2023|13:11|14:02|Networking Event F|Computer Lab B Annex  
01/04/2023|12:01|14:47|Literature Class  |Student Lounge Annex  
03/05/2023|08:01|10:15|History Class  |Computer Lab C South  
06/05/2023|11:46|12:24|Career Fair  |Computer Lab B Downtown  
01/26/2023|19:05|19:33|Coding Workshop  |Classroom A Downtown  
03/04/2023|16:47|17:21|Biology Lecture A|Campus Cafeteria North  
02/15/2023|13:40|15:23|Lunch Break H|Science Lab C North  
02/25/2023|19:11|22:52|Psychology Lecture  |Campus Cafeteria South J
07/28/2023|14:44|17:00|Guitar Practice  |Science Lab B South  
01/03/2023|10:39|12:12|Art Exhibition  |Campus Cafeteria West  
01/24/2023|08:52|09:07|Dinner with Friends  |Student Center North 8
06/12/2023|14:56|17:33|Movie Night  |Campus Picnic Area East  
07/19/2023|06:37|06:09|Lunch with Friends 4|Science Lab A West C
03/05/2023|10:50|13:48|Art Class  |Campus Picnic Area East  
09/28/2023|18:27|18:16|Biology Lecture J|Classroom A Downtown  
03/17/2023|18:24|21:08|Math Lecture  |Campus Fitness Center North  
08/07/2023|14:59|15:10|Art Workshop  |Library Study Room South  
02/01/2023|07:31|09:31|Club Meeting  |Campus Sports Field Downtown 7
03/20/2023|13:14|13:02|Chemistry Workshop  |Computer Lab C Downtown B
09/02/2023|09:26|11:44|Outdoor Picnic  |Science Lab A South  
05/23/2023|12:17|15:15|Art Workshop J|Student Lounge Annex  
09/29/2023|06:34|07:38|Math Lecture  |Campus Coffee Shop West L
05/05/2023|13:26|16:08|Math Lecture  |Music Room Downtown  
01/16/2023|20:29|20:39|Career Fair  |Science Building South  
02/24/2023|12:33|12:28|Lunch Break I|Clubroom Downtown  
02/28/2023|11:27|13:06|Art Exhibition  |Campus Cafeteria Annex  
03/15/2023|09:41|09:42|Career Counseling  |Lecture Hall C South  
02/15/2023|15:59|16:35|Physics Lecture  |Campus Cafeteria West  
03/28/2023|18:41|19:35|Physics Lab  |Science Building Downtown D
04/25/2023|08:53|08:30|Student Council Meeting  |Starting at Main Entrance South G
07/17/2023|12:00|13:54|Art Class  |Science Lab B East  
06/16/2023|07:20|08:31|Psychology Lecture  |Campus Picnic Area North  
09/03/2023|19:50|20:56|Chemistry Workshop  |Career Services Office Annex  
03/17/2023|09:38|11:45|Career Fair  |Library Downtown H
02/09/2023|15:40|15:53|Networking Event  |Campus Sports Court Downtown  
08/31/2023|13:55|13:04|Dinner with Friends  |Computer Lab B North  
08/22/2023|15:37|16:36|Club Meeting  |Lecture Hall C North  
02/05/2023|14:07|14:45|Study Group  |Student Center Annex  
08/03/2023|16:40|19:12|Movie Night  |Art Gallery North  
03/09/2023|08:56|08:04|Physics Lecture  |Music Room South  
04/12/2023|18:14|20:25|Club Meeting  |Student Center South  
09/23/2023|10:35|10:31|Basketball Practice  |Science Lab B East  
07/11/2023|16:06|18:07|Group Project Meeting  |Campus Cafeteria Annex  
04/13/2023|11:37|12:23|Lunch Break  |Rooftop Lounge East  
04/22/2023|18:36|19:45|Physics Lab  |Art Gallery North  
01/10/2023|17:57|20:54|Campus Club Event  |Library Study Room North  
02/21/2023|07:07|08:50|Outdoor Picnic  |Theater Hall Annex 2
01/22/2023|13:31|15:58|Art Exhibition  |Campus Sports Court Downtown  
05/12/2023|07:45|09:01|Dinner with Friends 2|Library Annex 3
08/12/2023|15:15|18:52|Campus Club Event  |Library Annex D
08/20/2023|10:34|11:30|Theater Rehearsal  |Library Study Room North  
03/15/2023|19:22|22:19|Student Council Meeting  |Computer Lab C Downtown  
08/31/2023|20:55|23:19|Movie Night  |Library Study Room South  
02/02/2023|06:16|09:00|Math Lecture 6|Campus Fitness Center Downtown  
08/25/2023|15:36|18:29|Campus Tour  |Computer Lab B South  
06/21/2023|10:48|10:53|Study Session  |Lecture Hall B Annex 7
07/29/2023|12:20|15:47|Guitar Practice 1|Lecture Hall A North 2
07/23/2023|15:14|16:42|Outdoor Picnic  |Computer Lab B Annex  
05/19/2023|07:46|08:02|History Lecture  |Campus Cafeteria South  
03/22/2023|15:43|18:38|Psychology Lecture B|Campus Coffee Shop East  
07/31/2023|19:55|20:47|Lunch Break  |Science Lab C West  
01/10/2023|20:18|20:16|Physics Lecture  |Lecture Hall D Downtown  
08/31/2023|11:22|12:10|Club Meeting  |Art Studio Downtown  
01/11/2023|17:35|18:35|Literature Class  |Campus Picnic Area Annex  
03/30/2023|18:06|20:09|Psychology Lecture 8|Classroom A East  
07/04/2023|10:43|12:48|Lunch Break  |Lecture Hall A West  
01/21/2023|19:36|22:03|Physics Lab  |Student Lounge South  
08/15/2023|12:18|14:37|Biology Lecture  |Student Lounge Downtown  
07/19/2023|15:14|17:36|Study Break  |Campus Picnic Area North  
07/24/2023|07:24|10:41|Career Fair B|Science Lab C Downtown  
02/28/2023|14:11|17:59|History Class J|Campus Picnic Area West 6
04/06/2023|16:27|19:00|Psychology Lecture  |Classroom C Downtown  
09/07/2023|16:56|16:46|Lunch Break  |Campus Sports Field South  
07/24/2023|15:37|18:06|Lunch Break  |Art Gallery Annex B
07/25/2023|07:53|08:54|Art Exhibition  |Art Gallery Downtown  
09/10/2023|13:27|16:05|Physics Lab  |Rooftop Lounge Downtown  
09/03/2023|17:20|18:24|Campus Club Event E|Computer Lab B North  
01/14/2023|16:44|19:43|Biology Lecture C|Library East  
02/23/2023|16:09|19:47|Career Fair  |Campus Cafeteria North  
04/10/2023|07:50|10:37|Art Exhibition  |Library Study Room Annex  
04/15/2023|17:01|19:50|Study Session  |Computer Lab B South 4
05/02/2023|16:05|16:28|History Lecture  |Campus Cafeteria Annex  
03/11/2023|16:16|19:19|Basketball Practice  |Computer Lab B West  
09/13/2023|15:10|18:10|Club Meeting  |Music Room Annex  
08/16/2023|13:05|15:29|Chemistry Lab  |Lecture Hall C North  
08/18/2023|07:39|07:26|Literature Class  |Campus Sports Court Downtown  
06/22/2023|18:44|19:19|Art Exhibition 5|Library Downtown  
06/07/2023|13:34|15:59|Study Session  |Career Services Office Downtown  
03/25/2023|16:07|16:04|Career Counseling  |Classroom C South  
03/06/2023|15:04|16:33|Physics Lecture  |Library West  
05/19/2023|20:46|21:14|Lunch with Friends  |Science Lab C West  
05/09/2023|13:24|15:25|Campus Tour  |Career Services Office West  
02/04/2023|12:02|14:31|English Literature Seminar  |Classroom C East  
07/21/2023|10:22|11:52|Group Project Meeting  |Library Annex  
02/14/2023|18:23|21:09|Biology Lecture  |Campus Cafeteria Annex  
09/07/2023|09:09|12:28|Chemistry Lab  |Starting at Main Entrance South  
04/29/2023|20:35|23:34|Outdoor Picnic  |Campus Fitness Center West  
04/25/2023|17:37|17:59|Gym Workout  |Campus Sports Court North  
07/03/2023|13:59|15:38|Physics Lecture  |Lecture Hall B North  
07/15/2023|20:29|22:51|Group Project Meeting  |Student Center West  
06/28/2023|14:49|16:59|Career Counseling  |Classroom C Annex  
09/03/2023|16:51|19:31|Gym Workout  |Library Study Room Annex K
09/20/2023|15:32|18:58|Physics Lecture  |Classroom A Annex E
05/05/2023|11:26|13:28|Career Counseling 6|Classroom A East  
08/22/2023|09:40|12:59|Soccer Practice  |Art Studio Downtown B
04/21/2023|19:55|20:23|Lunch Break  |Campus Sports Court Downtown A
09/24/2023|20:38|22:11|Outdoor Picnic  |Science Lab A South  
05/04/2023|19:34|20:44|Student Council Meeting  |Lecture Hall B West  
09/30/2023|13:04|16:50|Campus Club Event  |Campus Sports Court West  
03/09/2023|20:49|22:48|Soccer Practice  |Art Gallery Downtown  
06/05/2023|16:57|17:49|English Literature Seminar  |Lecture Hall D Downtown  
02/21/2023|08:56|09:35|Basketball Practice  |Starting at Main Entrance East  
03/26/2023|15:02|18:55|Club Meeting D|Campus Cafeteria West  
09/23/2023|16:42|17:57|Psychology Lecture  |Campus Cafeteria Annex K
04/23/2023|17:50|17:26|Dinner with Friends 3|Science Lab B West  
01/28/2023|07:47|10:37|Psychology Lecture  |Classroom C East C
08/25/2023|16:21|17:17|Study Break A|Campus Sports Field North  
03/27/2023|11:44|11:50|Basketball Practice  |Computer Lab C Downtown  
08/03/2023|13:48|15:49|Dinner with Friends  |Campus Sports Court East  
08/01/2023|08:14|10:08|History Class  |Science Building Annex 2
03/23/2023|14:30|15:21|Biology Lecture 1|Campus Sports Court North  
03/06/2023|14:30|17:45|Gym Workout  |Campus Cafeteria South  
02/25/2023|07:19|08:54|Coding Workshop  |Campus Sports Field East  
08/03/2023|11:54|13:54|Networking Event  |Art Gallery South  
02/28/2023|06:50|09:49|Theater Rehearsal  |Classroom C North  
01/31/2023|13:31|16:47|Guitar Practice  |Lecture Hall C East  
05/06/2023|19:16|20:09|Club Meeting  |Science Lab A Downtown  
09/09/2023|13:19|13:41|Art Exhibition  |Starting at Main Entrance North  
03/17/2023|16:36|16:46|Study Group  |Library Annex  
03/18/2023|07:09|10:16|Psychology Lecture  |Campus Sports Court North  
02/11/2023|11:09|11:34|Basketball Practice  |Career Services Office North  
05/20/2023|08:26|09:31|Movie Night  |Campus Cafeteria South  
05/21/2023|07:43|08:49|Physics Lab  |Computer Lab C Annex  
06/04/2023|15:10|16:46|Art Workshop  |Art Studio East  
03/13/2023|09:54|10:47|Outdoor Picnic  |Library Study Room Downtown  
04/05/2023|18:07|18:08|Art Workshop I|Campus Sports Field Annex  
07/09/2023|06:30|08:15|Biology Lecture  |Campus Coffee Shop Annex  
07/20/2023|09:19|11:40|English Literature Seminar  |Library Downtown  
01/08/2023|10:14|10:09|Outdoor Picnic  |Art Studio East  
08/15/2023|10:38|10:49|Art Class  |Campus Sports Field West  
02/22/2023|11:15|12:03|Psychology Lecture  |Library Study Room Annex B
09/19/2023|15:14|18:07|History Class  |Science Lab C Downtown  
03/15/2023|17:16|17:00|Study Group  |Science Lab A East  
08/05/2023|09:45|09:41|Physics Lecture  |Science Lab C Downtown  
08/24/2023|13:05|14:59|Chemistry Workshop  |Computer Lab B Annex  
07/22/2023|06:46|09:45|Guitar Practice  |Library Annex  
02/20/2023|13:57|15:21|Lunch Break  |Science Lab A West 1
05/07/2023|15:51|18:25|Psychology Lecture  |Campus Picnic Area Annex  
08/15/2023|11:17|11:39|Art Class 5|Science Building South  
01/02/2023|12:53|13:02|Guitar Practice  |Campus Sports Court North  
02/16/2023|19:35|21:00|Campus Club Event  |Clubroom East  
09/26/2023|07:49|08:49|Chemistry Workshop  |Library Study Room East  
08/22/2023|18:59|19:02|Career Counseling  |Classroom A West  
02/27/2023|12:38|14:28|Lunch Break  |Clubroom Annex  
05/11/2023|09:13|12:17|History Lecture J|Science Lab B East  
06/15/2023|17:32|18:14|Outdoor Picnic  |Library South  
01/22/2023|16:06|16:46|Art Class  |Art Gallery South  
09/17/2023|07:41|08:54|Physics Lab 9|Science Lab C Downtown  
02/14/2023|06:05|07:13|Chemistry Workshop  |Library Study Room East C
01/14/2023|09:40|10:42|Math Lecture  |Science Building North 6
03/16/2023|09:45|12:04|History Lecture 6|Lecture Hall C North  
09/18/2023|14:57|14:31|Lunch Break 8|Lecture Hall B Downtown  
09/21/2023|18:29|19:53|Campus Tour  |Student Center South  
09/26/2023|20:55|21:36|Networking Event  |Campus Sports Court West  
09/01/2023|13:54|13:29|Campus Tour  |Classroom C Downtown  
08/13/2023|19:48|22:51|Guitar Practice  |Classroom C East  
06/06/2023|08:52|11:26|Networking Event  |Science Lab B East  
10/01/2023|11:55|11:15|Literature Class  |Art Studio South  
02/09/2023|09:21|12:17|Coding Workshop  |Music Room North  
03/22/2023|06:35|07:29|Chemistry Lab  |Clubroom West  
04/10/2023|17:18|19:35|Gym Workout G|Lecture Hall D East  
07/02/2023|09:59|10:43|Student Council Meeting  |Science Lab C South  
09/05/2023|14:07|16:40|Campus Club Event  |Computer Lab C West  
01/26/2023|06:43|09:33|Chemistry Lab  |Science Lab A West  
08/13/2023|06:52|09:32|Chemistry Lab  |Art Studio East  
06/21/2023|12:22|13:14|Art Exhibition  |Campus Coffee Shop West  
04/19/2023|14:13|14:43|Networking Event  |Lecture Hall B Annex  
06/03/2023|18:31|18:30|Club Meeting  |Campus Coffee Shop South  
06/23/2023|10:44|11:27|Career Counseling  |Campus Fitness Center Annex  
01/06/2023|15:48|17:24|Outdoor Picnic E|Lecture Hall C East  
06/15/2023|06:37|07:37|Math Lecture  |Campus Sports Field Annex  
09/06/2023|14:44|15:14|Study Group H|Campus Sports Court East  
03/09/2023|08:45|08:22|Campus Tour  |Lecture Hall B North  
02/09/2023|13:01|16:37|History Class C|Student Lounge West  
03/17/2023|09:31|10:01|Literature Class  |Starting at Main Entrance South  
03/24/2023|07:14|10:42|Physics Lab 4|Art Studio East 7
01/26/2023|17:33|18:49|Chemistry Workshop  |Science Building Downtown  
08/01/2023|18:50|21:20|English Literature Seminar  |Classroom A West 2
01/24/2023|18:13|19:51|Math Lecture 4|Lecture Hall D North  
06/10/2023|17:48|18:27|Guitar Practice  |Science Lab C East  
02/27/2023|10:23|10:37|Theater Rehearsal  |Library Study Room Annex  
06/04/2023|12:09|13:56|Coding Workshop F|Campus Cafeteria Downtown  
09/15/2023|08:42|10:49|Student Council Meeting  |Campus Cafeteria Annex  
06/24/2023|10:46|11:43|Student Council Meeting J|Library North  
08/07/2023|08:03|11:11|Literature Class  |Science Building East  
05/27/2023|09:03|12:37|Math Lecture  |Library North  
02/23/2023|15:33|17:34|Psychology Lecture  |Library East  
07/26/2023|09:43|10:52|Study Session  |Campus Sports Field East  
03/06/2023|18:53|19:56|Psychology Lecture  |Science Lab B Downtown F
04/25/2023|14:01|16:55|Biology Lecture  |Science Lab A East  
08/10/2023|06:57|06:28|Movie Night F|Campus Fitness Center North  
05/11/2023|17:39|19:17|Psychology Lecture  |Classroom C South  
05/13/2023|11:35|14:22|Club Meeting  |Music Room Annex  
08/05/2023|16:16|19:40|Lunch with Friends  |Computer Lab C East  
04/08/2023|16:40|17:31|Chemistry Workshop  |Computer Lab B East  
05/10/2023|13:11|13:21|Gym Workout  |Art Gallery West  
06/03/2023|09:46|11:15|Physics Lab  |Lecture Hall A Annex  
04/21/2023|14:28|15:21|Coding Workshop  |Clubroom East  
04/16/2023|18:15|19:47|Club Meeting  |Starting at Main Entrance Annex  
05/08/2023|20:24|20:26|History Lecture B|Science Building South  
05/28/2023|10:05|12:08|Art Exhibition  |Campus Fitness Center Annex  
03/30/2023|10:39|13:17|Physics Lab  |Library West  
01/18/2023|20:03|21:05|History Lecture  |Campus Fitness Center East  
08/18/2023|09:20|09:57|Psychology Lecture  |Theater Hall Downtown 6
02/25/2023|16:23|19:59|Career Counseling 5|Art Gallery Downtown  
06/02/2023|11:45|11:29|Campus Club Event  |Rooftop Lounge East  
01/25/2023|17:35|17:32|History Class  |Library Study Room North  
07/25/2023|12:20|14:00|Study Group  |Science Lab C Annex  
05/07/2023|09:44|10:27|Study Group  |Science Lab B West  
08/29/2023|15:18|17:58|Guitar Practice  |Library East  
01/22/2023|06:50|08:47|History Class 3|Classroom A East  
06/19/2023|06:29|06:46|Dinner with Friends  |Campus Picnic Area West  
05/13/2023|18:20|18:23|Theater Rehearsal  |Library Study Room North  
03/28/2023|10:52|11:48|Lunch with Friends  |Rooftop Lounge West  
01/04/2023|08:43|11:49|Literature Class  |Music Room Annex  
09/01/2023|11:13|12:28|Lunch Break 2|Art Gallery South  
03/24/2023|08:14|10:13|Lunch Break  |Classroom C South  
08/24/2023|12:22|13:21|Coding Workshop  |Science Building South  
09/22/2023|07:54|09:09|Biology Lecture  |Computer Lab B North  
06/07/2023|13:10|13:36|History Class  |Rooftop Lounge Annex J
09/08/2023|18:19|21:05|Group Project Meeting  |Clubroom Downtown  
07/13/2023|15:55|15:09|Gym Workout  |Art Gallery South  
09/13/2023|15:35|15:52|Literature Class  |Library Study Room South  
09/19/2023|11:48|13:14|Biology Lecture  |Clubroom Annex 8
04/10/2023|10:25|10:13|Student Council Meeting  |Campus Cafeteria West  
02/18/2023|07:00|07:36|Gym Workout  |Computer Lab C Annex  
